"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/StylizedProvencal/Materials/MM_Master_VertexPaint_Wall.MM_Master_VertexPaint_Wall","0","0","0","42","42","Compiling MM_Master_VertexPaint_Wall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'M01 Enable Metalness2-1'=True, StaticSwitch'M01 Use AORM2-1'=True, StaticSwitch'M02 Enable Metalness2-1'=True, StaticSwitch'M02 Use AORM2-1'=True, StaticSwitch'Invert Height2-1'=False"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_Basic.M_Basic","0","63","0","63","63","Compiling M_Basic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Matallic Map2-1'=False, StaticSwitch'Emissive Map2-1'=False"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_Basic.M_Basic","0","63","0","63","0","Compiling M_Basic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_Basic_Caustic.M_Basic_Caustic","0","42","0","42","0","Compiling M_Basic_Caustic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Use Metallic Map Yes / No2-1'=False"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_Basic_Caustic.M_Basic_Caustic","0","42","0","42","0","Compiling M_Basic_Caustic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","46","0","21","46","Compiling M_Ground_Grass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap4294967295, StaticTerrainLayer'Flowers_Light2-1'=Weightmap4294967295, StaticTerrainLayer'Flowers_Full2-1'=Weightmap4294967295, StaticTerrainLayer'Grass_022-1'=Weightmap4294967295, StaticTerrainLayer'Default2-1'=Weightmap0, StaticTerrainLayer'Dirt2-1'=Weightmap4294967295"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","79","0","0","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap0, StaticTerrainLayer'Flowers_Full2-1'=Weightmap0, StaticTerrainLayer'Grass_022-1'=Weightmap4294967295, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap0"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap0, StaticTerrainLayer'Flowers_Full2-1'=Weightmap4294967295, StaticTerrainLayer'Grass_022-1'=Weightmap4294967295, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap0"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap4294967295, StaticTerrainLayer'Flowers_Light2-1'=Weightmap0, StaticTerrainLayer'Flowers_Full2-1'=Weightmap4294967295, StaticTerrainLayer'Grass_022-1'=Weightmap4294967295, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap0"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap4294967295, StaticTerrainLayer'Flowers_Full2-1'=Weightmap4294967295, StaticTerrainLayer'Grass_022-1'=Weightmap4294967295, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap4294967295"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap0, StaticTerrainLayer'Flowers_Full2-1'=Weightmap0, StaticTerrainLayer'Grass_022-1'=Weightmap1, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap0"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap4294967295, StaticTerrainLayer'Flowers_Full2-1'=Weightmap0, StaticTerrainLayer'Grass_022-1'=Weightmap4294967295, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap0"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap0, StaticTerrainLayer'Flowers_Full2-1'=Weightmap4294967295, StaticTerrainLayer'Grass_022-1'=Weightmap0, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap0"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap4294967295, StaticTerrainLayer'Flowers_Full2-1'=Weightmap4294967295, StaticTerrainLayer'Grass_022-1'=Weightmap4294967295, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap0"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap0, StaticTerrainLayer'Flowers_Full2-1'=Weightmap0, StaticTerrainLayer'Grass_022-1'=Weightmap0, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap1"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap4294967295, StaticTerrainLayer'Flowers_Full2-1'=Weightmap4294967295, StaticTerrainLayer'Grass_022-1'=Weightmap0, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap0"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap0, StaticTerrainLayer'Flowers_Full2-1'=Weightmap4294967295, StaticTerrainLayer'Grass_022-1'=Weightmap4294967295, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap4294967295"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap4294967295, StaticTerrainLayer'Flowers_Light2-1'=Weightmap0, StaticTerrainLayer'Flowers_Full2-1'=Weightmap4294967295, StaticTerrainLayer'Grass_022-1'=Weightmap4294967295, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap4294967295"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap0, StaticTerrainLayer'Flowers_Full2-1'=Weightmap4294967295, StaticTerrainLayer'Grass_022-1'=Weightmap0, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap4294967295"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap0, StaticTerrainLayer'Flowers_Full2-1'=Weightmap1, StaticTerrainLayer'Grass_022-1'=Weightmap4294967295, StaticTerrainLayer'Default2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap0"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","0","162","0","104","0","Compiling MM_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Flowers_Light2-1'=Weightmap0, StaticTerrainLayer'Flowers_Full2-1'=Weightmap0, StaticTerrainLayer'Grass_022-1'=Weightmap1, StaticTerrainLayer'Default2-1'=Weightmap1, StaticTerrainLayer'Dirt2-1'=Weightmap0"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_Mobile_NonTransparent.M_Ocean_Mobile_NonTransparent","0","34","0","36","0","Compiling M_Ocean_Mobile_NonTransparent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_FoliageOpaque.M_FoliageOpaque","0","52","0","54","0","Compiling M_FoliageOpaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_Foliage.M_Foliage","0","92","0","96","0","Compiling M_Foliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/StylizedProvencal/Materials/MM_Master_Flora.MM_Master_Flora","0","0","0","96","0","Compiling MM_Master_Flora: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/StylizedProvencal/Materials/MM_Master_Flora.MM_Master_Flora","0","0","0","96","0","Compiling MM_Master_Flora: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Enable RVT2-1'=True, StaticSwitch'Enable SSS2-1'=True"
"/Game/StylizedProvencal/Materials/MM_Master_Flora.MM_Master_Flora","0","0","0","96","0","Compiling MM_Master_Flora: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Enable RVT2-1'=False, StaticSwitch'Enable SSS2-1'=False"
"/Game/StylizedProvencal/Materials/MM_Master_Flora.MM_Master_Flora","0","0","0","96","0","Compiling MM_Master_Flora: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Enable RVT2-1'=False, StaticSwitch'Enable SSS2-1'=False"
"/Game/StylizedProvencal/Materials/MM_Master_Flora.MM_Master_Flora","0","0","0","96","0","Compiling MM_Master_Flora: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Enable RVT2-1'=True, StaticSwitch'Enable SSS2-1'=False"
"/Game/StylizedProvencal/Materials/MM_Master_Flora.MM_Master_Flora","0","0","0","96","0","Compiling MM_Master_Flora: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Enable RVT2-1'=False, StaticSwitch'Enable SSS2-1'=False"
"/Game/StylizedProvencal/Materials/MM_Master_Flora.MM_Master_Flora","0","0","0","96","0","Compiling MM_Master_Flora: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Enable RVT2-1'=True, StaticSwitch'Enable SSS2-1'=False"
"/Game/StylizedProvencal/Materials/MM_Master_Grass.MM_Master_Grass","0","0","0","96","0","Compiling MM_Master_Grass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/StylizedProvencal/Materials/MM_Master_Grass.MM_Master_Grass","0","0","0","96","0","Compiling MM_Master_Grass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/StylizedProvencal/Materials/MM_Clouds.MM_Clouds","0","0","0","10","0","Compiling MM_Clouds: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StylizedProvencal/Materials/MM_Decals_Basecolor.MM_Decals_Basecolor","0","0","0","57","0","Compiling MM_Decals_Basecolor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/StylizedProvencal/Materials/MM_PP_Sharpen.MM_PP_Sharpen","0","0","0","4","0","Compiling MM_PP_Sharpen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/StylizedProvencal/Materials/MM_WindTrails.MM_WindTrails","0","0","0","24","0","Compiling MM_WindTrails: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithBeamTrails,bUsedWithNiagaraMeshParticles}"
"/Game/StylizedProvencal/Materials/MM_PP_ToonShading.MM_PP_ToonShading","0","0","0","4","0","Compiling MM_PP_ToonShading: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/StylizedProvencal/Materials/MM_PP_ToonShading.MM_PP_ToonShading","0","0","0","4","0","Compiling MM_PP_ToonShading: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'Custom Depth2-1'=False, StaticSwitch'Enbale AO2-1'=True"
"/Game/StylizedProvencal/Materials/MM_Water_Master.MM_Water_Master","0","0","0","164","0","Compiling MM_Water_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithSplineMeshes}"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","0","21","0","Compiling M_Lamp: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","0","84","0","Compiling M_smoke_subUV: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","0","24","0","Compiling M_Spark: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","0","32","0","Compiling M_Radial_Gradient: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","0","36","0","Compiling M_Heat_Distortion: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","0","24","0","Compiling M_Fire_SubUV: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","0","21","0","Compiling M_Basic_Wall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","0","21","0","Compiling M_CobbleStone_Rough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","0","21","0","Compiling M_Frame: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","0","42","0","Compiling M_Glass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
